Date,Rate,High (est),Low (est)
2009-09-30,1.46065,1.4781,1.4434
2009-09-29,1.46559,0.0,0.0
2009-09-28,1.47026,1.4886,1.4522
2009-09-25,1.47488,0.0,0.0
2009-09-24,1.47764,1.4954,1.4601
2009-09-23,1.47261,1.4908,1.4546
2009-09-22,1.46877,1.4869,1.4508
2009-09-21,1.47171,1.4896,1.454
2009-09-18,1.47115,0.0,0.0
2009-09-17,1.46605,0.0,0.0
2009-09-16,1.46035,1.477,1.4439
2009-09-15,1.45736,1.4739,1.441
2009-09-14,1.45695,0.0,0.0
2009-09-11,1.45484,1.4726,1.4372
2009-09-10,1.44846,1.4661,1.4311
2009-09-09,1.43872,0.0,0.0
2009-09-08,1.43181,1.4494,1.4145
2009-09-07,1.42864,1.4463,1.4112
2009-09-04,1.42606,1.4436,1.4088
2009-09-03,1.42568,1.4431,1.4085
2009-09-02,1.43056,1.4484,1.413
2009-09-01,1.42877,0.0,0.0
2009-08-31,1.42877,0.0,0.0
2009-08-28,1.42697,0.0,0.0
2009-08-27,1.42888,1.4467,1.4113
2009-08-26,1.4311,1.449,1.4134
2009-08-25,1.43239,1.4487,1.4162
2009-08-24,1.42933,1.4468,1.412
2009-08-21,1.4205,1.4379,1.4033
2009-08-20,1.4139,0.0,0.0
2009-08-19,1.41135,1.427,1.3959
2009-08-18,1.41499,0.0,0.0
2009-08-17,1.42213,1.4379,1.4065
2009-08-14,1.42204,1.4384,1.4059
2009-08-13,1.4159,1.4319,1.4001
2009-08-12,1.41598,1.433,1.3992
2009-08-11,1.41809,0.0,0.0
2009-08-10,1.42624,0.0,0.0
2009-08-07,1.43934,1.4555,1.4233
2009-08-06,1.44032,0.0,0.0
2009-08-05,1.4365,0.0,0.0
2009-08-04,1.42892,0.0,0.0
2009-08-03,1.418,0.0,0.0
2009-07-31,1.40834,1.424,1.3929
2009-07-30,1.41606,1.4323,1.4
2009-07-29,1.42296,0.0,0.0
2009-07-28,1.42234,1.4383,1.4066
2009-07-27,1.42122,0.0,0.0
2009-07-24,1.42168,0.0,0.0
2009-07-23,1.42071,0.0,0.0
2009-07-22,1.4204,0.0,0.0
2009-07-21,1.4156,0.0,0.0
2009-07-20,1.41016,1.4259,1.3946
2009-07-17,1.40787,0.0,0.0
2009-07-16,1.40169,0.0,0.0
2009-07-15,1.39653,1.4134,1.3798
2009-07-14,1.39438,1.4097,1.3792
2009-07-13,1.39428,1.4109,1.3778
2009-07-10,1.39301,0.0,0.0
2009-07-09,1.39211,1.4086,1.3758
2009-07-08,1.39593,0.0,0.0
2009-07-07,1.39586,1.4123,1.3796
2009-07-06,1.40172,0.0,0.0
2009-07-03,1.40803,1.4236,1.3926
2009-07-02,1.40847,1.4258,1.3914
2009-07-01,1.40712,0.0,0.0
2009-06-30,1.40516,1.4217,1.3888
2009-06-29,1.40178,1.4172,1.3865
2009-06-26,1.39891,1.4144,1.3836
2009-06-25,1.40101,1.4172,1.385
2009-06-24,1.39199,1.4081,1.3761
2009-06-23,1.39022,1.4069,1.3737
2009-06-22,1.39407,0.0,0.0
2009-06-19,1.39174,1.4072,1.3764
2009-06-18,1.386,0.0,0.0
2009-06-17,1.38578,0.0,0.0
2009-06-16,1.39326,1.4098,1.3769
2009-06-15,1.40239,1.4192,1.3858
2009-06-12,1.4044,0.0,0.0
2009-06-11,1.40131,0.0,0.0
2009-06-10,1.39375,1.4107,1.377
2009-06-09,1.39358,0.0,0.0
2009-06-08,1.40466,0.0,0.0
2009-06-05,1.41956,1.4359,1.4034
2009-06-04,1.42236,1.4386,1.4063
2009-06-03,1.4193,0.0,0.0
2009-06-02,1.41641,1.4327,1.4003
2009-06-01,1.40512,1.422,1.3884
2009-05-29,1.39033,1.4067,1.3742
2009-05-28,1.39539,0.0,0.0
2009-05-27,1.39784,0.0,0.0
2009-05-26,1.40016,1.4171,1.3834
2009-05-25,1.39216,0.0,0.0
2009-05-22,1.37539,1.3907,1.3603
2009-05-21,1.36444,0.0,0.0
2009-05-20,1.35476,0.0,0.0
2009-05-19,1.34851,1.3645,1.3327
2009-05-18,1.35297,1.3679,1.3382
2009-05-15,1.36122,0.0,0.0
2009-05-14,1.36386,0.0,0.0
2009-05-13,1.36195,1.378,1.3461
2009-05-12,1.36229,0.0,0.0
2009-05-11,1.35317,1.3696,1.3369
2009-05-08,1.33295,0.0,0.0
2009-05-07,1.33332,0.0,0.0
2009-05-06,1.33552,1.3519,1.3194
2009-05-05,1.3297,1.3458,1.3138
2009-05-04,1.32735,0.0,0.0
2009-05-01,1.32545,0.0,0.0
2009-04-30,1.31533,1.3317,1.2991
2009-04-29,1.3082,0.0,0.0
2009-04-28,1.31863,0.0,0.0
2009-04-27,1.31671,1.3326,1.301
2009-04-24,1.30056,1.3164,1.2849
2009-04-23,1.29498,0.0,0.0
2009-04-22,1.29542,1.3102,1.2808
2009-04-21,1.30019,1.316,1.2846
2009-04-20,1.31037,0.0,0.0
2009-04-17,1.32095,1.3361,1.306
2009-04-16,1.3257,1.342,1.3096
2009-04-15,1.32791,1.3431,1.3128
2009-04-14,1.32136,1.3369,1.306
2009-04-13,1.32075,1.3356,1.3061
2009-04-10,1.32399,0.0,0.0
2009-04-09,1.32676,0.0,0.0
2009-04-08,1.33876,1.3544,1.3233
2009-04-07,1.34934,1.3642,1.3346
2009-04-06,1.34318,1.3599,1.3267
2009-04-03,1.32932,1.3449,1.314
2009-04-02,1.32456,0.0,0.0
2009-04-01,1.32505,1.3403,1.31
2009-03-31,1.32383,0.0,0.0
2009-03-30,1.33946,1.3546,1.3245
2009-03-27,1.35459,1.3708,1.3386
2009-03-26,1.35348,1.3684,1.3387
2009-03-25,1.36088,0.0,0.0
2009-03-24,1.3613,1.3781,1.3447
2009-03-23,1.35661,0.0,0.0
2009-03-20,1.33792,1.3546,1.3215
2009-03-19,1.30447,1.3191,1.29
2009-03-18,1.2974,1.3127,1.2823
2009-03-17,1.29438,0.0,0.0
2009-03-16,1.28848,0.0,0.0
2009-03-13,1.27786,1.2928,1.2631
2009-03-12,1.2707,1.2857,1.2559
2009-03-11,1.26701,0.0,0.0
2009-03-10,1.26492,0.0,0.0
2009-03-09,1.2627,0.0,0.0
2009-03-06,1.25693,0.0,0.0
2009-03-05,1.25661,0.0,0.0
2009-03-04,1.25974,1.2747,1.245
2009-03-03,1.26195,1.2761,1.2479
2009-03-02,1.26966,0.0,0.0
2009-02-27,1.27699,1.2914,1.2628
2009-02-26,1.27899,1.2939,1.2642
2009-02-25,1.27792,1.2935,1.2625
2009-02-24,1.28282,0.0,0.0
2009-02-23,1.27487,0.0,0.0
2009-02-20,1.26138,1.2758,1.2471
2009-02-19,1.26084,1.2755,1.2464
2009-02-18,1.26989,0.0,0.0
2009-02-17,1.28035,1.2961,1.2648
2009-02-16,1.28598,0.0,0.0
2009-02-13,1.28801,0.0,0.0
2009-02-12,1.29161,1.3058,1.2775
2009-02-11,1.29451,0.0,0.0
2009-02-10,1.29616,1.3108,1.2817
2009-02-09,1.29024,1.3048,1.2759
2009-02-06,1.28793,0.0,0.0
2009-02-05,1.29219,0.0,0.0
2009-02-04,1.28432,1.2994,1.2694
2009-02-03,1.27835,1.2941,1.2628
2009-02-02,1.29118,1.3061,1.2764
2009-01-30,1.31415,1.3289,1.2996
2009-01-29,1.32213,0.0,0.0
2009-01-28,1.31284,1.3289,1.297
2009-01-27,1.29924,1.3136,1.285
2009-01-26,1.29925,1.3138,1.2849
2009-01-23,1.29708,1.3132,1.2812
2009-01-22,1.29397,1.3095,1.2787
2009-01-21,1.30801,1.324,1.2923
2009-01-20,1.32662,1.3418,1.3116
2009-01-19,1.32285,1.3375,1.3083
2009-01-16,1.31754,0.0,0.0
2009-01-15,1.32359,1.3396,1.3078
2009-01-14,1.33254,0.0,0.0
2009-01-13,1.34297,0.0,0.0
2009-01-12,1.35338,1.37,1.3369
2009-01-09,1.36167,0.0,0.0
2009-01-08,1.35453,0.0,0.0
2009-01-07,1.3594,1.3744,1.3446
2009-01-06,1.38174,0.0,0.0
2009-01-05,1.39381,1.4102,1.3776
2009-01-02,1.39987,1.4158,1.3841
2009-01-01,1.40624,1.4218,1.3908
2008-12-31,1.41313,0.0,0.0
2008-12-30,1.41304,1.4294,1.3969
2008-12-29,1.40244,1.419,1.386
2008-12-26,1.39963,1.4152,1.3843
2008-12-25,1.39731,1.4137,1.3811
2008-12-24,1.39775,1.4147,1.381
2008-12-23,1.39553,0.0,0.0
2008-12-22,1.40993,1.4272,1.3929
2008-12-19,1.43287,1.4497,1.4162
2008-12-18,1.39833,1.4143,1.3826
2008-12-17,1.36389,1.3792,1.3488
2008-12-16,1.34594,1.3622,1.3299
2008-12-15,1.32983,1.346,1.3139
2008-12-12,1.30713,0.0,0.0
2008-12-11,1.29338,1.3082,1.2787
2008-12-10,1.28674,0.0,0.0
2008-12-09,1.27873,0.0,0.0
2008-12-08,1.27095,1.286,1.2561
2008-12-05,1.26866,0.0,0.0
2008-12-04,1.26666,0.0,0.0
2008-12-03,1.26551,1.2801,1.2511
2008-12-02,1.26743,0.0,0.0
2008-12-01,1.27774,0.0,0.0
2008-11-28,1.2931,0.0,0.0
2008-11-27,1.29494,1.3101,1.2799
2008-11-26,1.28301,1.2979,1.2683
2008-11-25,1.26502,0.0,0.0
2008-11-24,1.25628,1.2714,1.2414
2008-11-21,1.25619,0.0,0.0
2008-11-20,1.26287,1.2785,1.2475
2008-11-19,1.26249,0.0,0.0
2008-11-18,1.26111,0.0,0.0
2008-11-17,1.25634,1.2714,1.2415
2008-11-14,1.25147,0.0,0.0
2008-11-13,1.26,1.2756,1.2446
2008-11-12,1.2752,1.2897,1.2609
2008-11-11,1.27966,1.2944,1.2651
2008-11-10,1.27695,1.2923,1.2618
2008-11-07,1.28866,0.0,0.0
2008-11-06,1.28548,0.0,0.0
2008-11-05,1.27493,1.2898,1.2602
2008-11-04,1.27646,0.0,0.0
2008-11-03,1.28564,0.0,0.0
2008-10-31,1.29553,1.3107,1.2805
2008-10-30,1.2675,1.282,1.2531
2008-10-29,1.24992,1.2654,1.2346
2008-10-28,1.25553,1.2699,1.2413
2008-10-27,1.26944,1.2843,1.2548
2008-10-24,1.28551,1.3008,1.2704
2008-10-23,1.3036,1.3192,1.2882
2008-10-22,1.33068,1.3472,1.3144
2008-10-21,1.34151,0.0,0.0
2008-10-20,1.34257,0.0,0.0
2008-10-17,1.3498,1.3659,1.3339
2008-10-16,1.36166,0.0,0.0
2008-10-15,1.36319,1.3784,1.3482
2008-10-14,1.35191,1.3684,1.3356
2008-10-13,1.35132,0.0,0.0
2008-10-10,1.36538,0.0,0.0
2008-10-09,1.36103,1.3775,1.3447
2008-10-08,1.35791,1.3742,1.3419
2008-10-07,1.36582,0.0,0.0
2008-10-06,1.38218,1.3977,1.3668
2008-10-03,1.39758,1.4147,1.3807
2008-10-02,1.41693,0.0,0.0
2008-10-01,1.43532,0.0,0.0
2008-09-30,1.45099,0.0,0.0
2008-09-29,1.4634,1.4809,1.4461
2008-09-26,1.46738,0.0,0.0
2008-09-25,1.47032,1.4885,1.4524
2008-09-24,1.46921,1.4869,1.4517
2008-09-23,1.45358,0.0,0.0
2008-09-22,1.44341,1.4598,1.4272
2008-09-19,1.43116,1.4484,1.4141
2008-09-18,1.42027,0.0,0.0
2008-09-17,1.42383,0.0,0.0
2008-09-16,1.4258,0.0,0.0
2008-09-15,1.41272,1.4291,1.3965
2008-09-12,1.40102,0.0,0.0
2008-09-11,1.41191,0.0,0.0
2008-09-10,1.41902,0.0,0.0
2008-09-09,1.42752,1.4451,1.4102
2008-09-08,1.43408,1.4508,1.4175
2008-09-05,1.44652,1.4639,1.4293
2008-09-04,1.44973,0.0,0.0
2008-09-03,1.45791,1.4742,1.4418
2008-09-02,1.46529,0.0,0.0
2008-09-01,1.47018,1.4884,1.4522
2008-08-29,1.47323,0.0,0.0
2008-08-28,1.46923,1.4861,1.4526
2008-08-27,1.47053,1.4872,1.454
2008-08-26,1.47717,0.0,0.0
2008-08-25,1.47962,1.4979,1.4616
2008-08-22,1.47815,1.4945,1.462
2008-08-21,1.47278,0.0,0.0
2008-08-20,1.47051,1.4887,1.4525
2008-08-19,1.4707,0.0,0.0
2008-08-18,1.47644,0.0,0.0
2008-08-15,1.4896,1.5076,1.4718
2008-08-14,1.49085,1.5081,1.4738
2008-08-13,1.49287,0.0,0.0
2008-08-12,1.49878,1.5158,1.482
2008-08-11,1.51513,1.5337,1.4968
2008-08-08,1.54323,1.5605,1.5262
2008-08-07,1.54808,1.5661,1.5302
2008-08-06,1.55412,0.0,0.0
2008-08-05,1.55746,1.5749,1.5402
2008-08-04,1.55777,0.0,0.0
2008-08-01,1.55933,0.0,0.0
2008-07-31,1.56243,1.5815,1.5436
2008-07-30,1.57087,0.0,0.0
2008-07-29,1.57185,1.5902,1.5537
2008-07-28,1.56976,1.5871,1.5526
2008-07-25,1.57055,1.5895,1.5518
2008-07-24,1.58026,1.5986,1.5621
2008-07-23,1.58789,0.0,0.0
2008-07-22,1.58586,1.6051,1.5669
2008-07-21,1.58466,1.6027,1.5668
2008-07-18,1.58632,1.6043,1.5686
2008-07-17,1.591,0.0,0.0
2008-07-16,1.5923,0.0,0.0
2008-07-15,1.5913,1.6091,1.5737
2008-07-14,1.58657,1.6056,1.5677
2008-07-11,1.57229,1.5918,1.5531
2008-07-10,1.56862,0.0,0.0
2008-07-09,1.56862,1.5874,1.5501
2008-07-08,1.56823,1.5867,1.55
2008-07-07,1.57537,1.5928,1.5581
2008-07-04,1.58259,0.0,0.0
2008-07-03,1.58039,1.5994,1.5616
2008-07-02,1.5772,1.5962,1.5584
2008-07-01,1.57843,1.5978,1.5593
2008-06-30,1.5758,1.5939,1.5579
2008-06-27,1.56555,1.5843,1.547
2008-06-26,1.55701,1.5757,1.5386
2008-06-25,1.55527,1.5731,1.5376
2008-06-24,1.55766,1.5759,1.5397
2008-06-23,1.55786,1.5773,1.5387
2008-06-20,1.55177,1.5703,1.5334
2008-06-19,1.54761,0.0,0.0
2008-06-18,1.54761,1.5651,1.5303
2008-06-17,1.54126,0.0,0.0
2008-06-16,1.54129,1.5587,1.524
2008-06-13,1.54771,0.0,0.0
2008-06-12,1.55195,1.5699,1.5342
2008-06-11,1.56346,0.0,0.0
2008-06-10,1.57658,1.5956,1.5578
2008-06-09,1.56603,1.5842,1.5481
2008-06-06,1.5455,1.563,1.5282
2008-06-05,1.548,0.0,0.0
2008-06-04,1.55334,0.0,0.0
2008-06-03,1.55464,1.5726,1.5369
2008-06-02,1.5567,0.0,0.0
2008-05-30,1.56206,1.5797,1.5446
2008-05-29,1.57085,0.0,0.0
2008-05-28,1.57609,1.5945,1.5579
2008-05-27,1.57646,1.5961,1.557
2008-05-26,1.57609,1.5958,1.5567
2008-05-23,1.57411,1.5931,1.5553
2008-05-22,1.56643,1.5838,1.5493
2008-05-21,1.55811,1.5762,1.5402
2008-05-20,1.5569,0.0,0.0
2008-05-19,1.55384,0.0,0.0
2008-05-16,1.54705,1.5649,1.5294
2008-05-15,1.54742,1.5663,1.5288
2008-05-14,1.54908,1.5676,1.5307
2008-05-13,1.54699,0.0,0.0
2008-05-12,1.54407,1.5634,1.525
2008-05-09,1.54032,0.0,0.0
2008-05-08,1.54847,0.0,0.0
2008-05-07,1.54995,1.5675,1.5325
2008-05-06,1.54493,0.0,0.0
2008-05-05,1.54734,1.5648,1.5301
2008-05-02,1.55611,1.5744,1.538
2008-05-01,1.55839,1.5765,1.5405
2008-04-30,1.56185,1.5803,1.5436
2008-04-29,1.56331,0.0,0.0
2008-04-28,1.56859,1.5868,1.5506
2008-04-25,1.58479,1.6029,1.5669
2008-04-24,1.59434,1.6133,1.5756
2008-04-23,1.59013,0.0,0.0
2008-04-22,1.58428,1.6036,1.5652
2008-04-21,1.586,0.0,0.0
2008-04-18,1.59072,1.6104,1.5713
2008-04-17,1.58503,0.0,0.0
2008-04-16,1.58018,1.5979,1.5627
2008-04-15,1.57811,1.5972,1.5593
2008-04-14,1.58095,1.5991,1.563
2008-04-11,1.57935,1.5984,1.5606
2008-04-10,1.57364,1.5916,1.5558
2008-04-09,1.57213,0.0,0.0
2008-04-08,1.57167,1.5901,1.5534
2008-04-07,1.57014,1.5896,1.5509
2008-04-04,1.56294,0.0,0.0
2008-04-03,1.56483,0.0,0.0
2008-04-02,1.5734,1.5919,1.5552
2008-04-01,1.57982,1.5987,1.5612
2008-03-31,1.57972,1.598,1.5617
2008-03-28,1.5757,1.5938,1.5578
2008-03-27,1.56233,0.0,0.0
2008-03-26,1.54808,0.0,0.0
2008-03-25,1.54137,1.5593,1.5236
2008-03-24,1.54677,1.5661,1.5277
2008-03-21,1.55895,0.0,0.0
2008-03-20,1.57095,1.5899,1.5522
2008-03-19,1.57669,1.5957,1.5579
2008-03-18,1.57371,1.5932,1.5545
2008-03-17,1.56354,1.5824,1.5449
2008-03-14,1.55125,1.5705,1.5322
2008-03-13,1.53917,0.0,0.0
2008-03-12,1.53644,0.0,0.0
2008-03-11,1.53635,1.5534,1.5195
2008-03-10,1.534,1.5528,1.5154
2008-03-07,1.52721,0.0,0.0
2008-03-06,1.52091,1.5399,1.5022
2008-03-05,1.52006,1.5386,1.5018
2008-03-04,1.51911,1.5373,1.5011
2008-03-03,1.51583,0.0,0.0
2008-02-29,1.50918,0.0,0.0
2008-02-28,1.49693,1.5142,1.4799
2008-02-27,1.484,0.0,0.0
2008-02-26,1.48231,1.5006,1.4643
2008-02-25,1.47959,1.4972,1.4622
2008-02-22,1.47261,1.4893,1.4561
2008-02-21,1.46857,0.0,0.0
2008-02-20,1.46857,0.0,0.0
2008-02-19,1.4669,0.0,0.0
2008-02-18,1.465,1.482,1.4482
2008-02-15,1.45876,1.4769,1.4409
2008-02-14,1.45602,1.4726,1.4397
2008-02-13,1.45352,1.471,1.4362
2008-02-12,1.45219,0.0,0.0
2008-02-11,1.45374,0.0,0.0
2008-02-08,1.4605,1.4774,1.4438
2008-02-07,1.46807,0.0,0.0
2008-02-06,1.47746,1.4942,1.4609
2008-02-05,1.48114,1.4993,1.4632
2008-02-04,1.48223,1.4986,1.466
2008-02-01,1.48273,1.4993,1.4663
2008-01-31,1.47793,1.4951,1.461
2008-01-30,1.47509,1.4917,1.4587
2008-01-29,1.47015,1.4864,1.4541
2008-01-28,1.46705,0.0,0.0
2008-01-25,1.4636,1.4811,1.4463
2008-01-24,1.45621,1.4738,1.4388
2008-01-23,1.44986,1.4679,1.432
2008-01-22,1.45557,1.4732,1.4381
2008-01-21,1.46357,0.0,0.0
2008-01-18,1.47081,0.0,0.0
2008-01-17,1.48138,1.4998,1.4632
2008-01-16,1.48605,1.5039,1.4684
2008-01-15,1.48204,0.0,0.0
2008-01-14,1.4747,1.492,1.4576
2008-01-11,1.46973,0.0,0.0
2008-01-10,1.47025,0.0,0.0
2008-01-09,1.47088,0.0,0.0
2008-01-08,1.47259,0.0,0.0
2008-01-07,1.47367,1.4906,1.457
2008-01-04,1.47005,1.487,1.4533
2008-01-03,1.46334,1.4807,1.4462
2008-01-02,1.46306,1.481,1.4453
2008-01-01,1.47098,0.0,0.0
2007-12-31,1.46471,0.0,0.0
2007-12-28,1.44906,1.466,1.4323
2007-12-27,1.44207,0.0,0.0
2007-12-26,1.43946,0.0,0.0
2007-12-25,1.43877,1.4556,1.4221
2007-12-24,1.43737,1.4535,1.4215
2007-12-21,1.43751,0.0,0.0
2007-12-20,1.43992,0.0,0.0
2007-12-19,1.44006,1.4563,1.424
2007-12-18,1.44108,0.0,0.0
2007-12-17,1.45268,0.0,0.0
2007-12-14,1.46836,0.0,0.0
2007-12-13,1.46901,1.4867,1.4516
2007-12-12,1.46958,1.4872,1.4521
2007-12-11,1.46677,1.4834,1.4503
2007-12-10,1.46371,1.4811,1.4465
2007-12-07,1.4648,0.0,0.0
2007-12-06,1.4712,1.4881,1.4545
2007-12-05,1.4681,0.0,0.0
2007-12-04,1.46496,1.4813,1.4488
2007-12-03,1.46943,0.0,0.0
2007-11-30,1.48174,0.0,0.0
2007-11-29,1.48174,0.0,0.0
2007-11-28,1.4851,1.5033,1.4671
2007-11-27,1.48377,0.0,0.0
2007-11-26,1.48395,1.5014,1.4667
2007-11-23,1.48387,0.0,0.0
2007-11-22,1.47873,1.4964,1.4612
2007-11-21,1.47,0.0,0.0
2007-11-20,1.46618,0.0,0.0
2007-11-19,1.46581,1.4822,1.4496
2007-11-16,1.46533,1.4823,1.4486
2007-11-15,1.46296,1.4792,1.4469
2007-11-14,1.45908,1.4753,1.4431
2007-11-13,1.46326,1.4807,1.446
2007-11-12,1.46698,1.4836,1.4505
2007-11-09,1.46475,1.4817,1.448
2007-11-08,1.45875,0.0,0.0
2007-11-07,1.45036,1.467,1.4339
2007-11-06,1.44962,1.4666,1.4329
2007-11-05,1.44914,1.4658,1.4327
2007-11-02,1.44508,1.4625,1.4279
2007-11-01,1.44333,0.0,0.0
2007-10-31,1.44118,0.0,0.0
2007-10-30,1.4406,1.4574,1.424
2007-10-29,1.43514,0.0,0.0
2007-10-26,1.42694,1.4437,1.4104
2007-10-25,1.42329,1.4405,1.4062
2007-10-24,1.42307,0.0,0.0
2007-10-23,1.42765,0.0,0.0
2007-10-22,1.42831,0.0,0.0
2007-10-19,1.42259,1.439,1.4063
2007-10-18,1.41834,1.4355,1.4014
2007-10-17,1.41886,0.0,0.0
2007-10-16,1.41891,0.0,0.0
2007-10-15,1.41784,0.0,0.0
2007-10-12,1.41591,0.0,0.0
2007-10-11,1.40973,0.0,0.0
2007-10-10,1.40699,1.4232,1.391
2007-10-09,1.41151,1.4286,1.3946
2007-10-08,1.41242,0.0,0.0
2007-10-05,1.41277,0.0,0.0
2007-10-04,1.4173,0.0,0.0
2007-10-03,1.42133,1.4378,1.4051
2007-10-02,1.42553,0.0,0.0
2007-10-01,1.42197,0.0,0.0
2007-09-28,1.41403,0.0,0.0
2007-09-27,1.41196,0.0,0.0
2007-09-26,1.40994,0.0,0.0
2007-09-25,1.40968,1.4271,1.3925
2007-09-24,1.40629,0.0,0.0
2007-09-21,1.40011,1.417,1.3834
2007-09-20,1.39311,0.0,0.0
2007-09-19,1.38712,0.0,0.0
2007-09-18,1.38718,1.4044,1.3702
2007-09-17,1.38825,1.404,1.3727
2007-09-14,1.38838,1.4049,1.3721
2007-09-13,1.38443,1.4012,1.3678
2007-09-12,1.38003,0.0,0.0
2007-09-11,1.37795,0.0,0.0
2007-09-10,1.3727,0.0,0.0
2007-09-07,1.36432,1.3794,1.3494
2007-09-06,1.36103,1.3768,1.3455
2007-09-05,1.36151,0.0,0.0
2007-09-04,1.36313,1.3788,1.3476
2007-09-03,1.36357,1.3804,1.347
2007-08-31,1.36337,0.0,0.0
2007-08-30,1.36236,1.3781,1.3468
2007-08-29,1.36491,0.0,0.0
2007-08-28,1.36677,0.0,0.0
2007-08-27,1.36323,1.3797,1.347
2007-08-24,1.35291,0.0,0.0
2007-08-23,1.34841,1.3647,1.3323
2007-08-22,1.3482,1.3634,1.3331
2007-08-21,1.34827,1.3646,1.3322
2007-08-20,1.34541,1.362,1.3291
2007-08-17,1.3449,0.0,0.0
2007-08-16,1.35328,1.369,1.3377
2007-08-15,1.36195,0.0,0.0
2007-08-14,1.36765,1.3831,1.3524
2007-08-13,1.37178,0.0,0.0
2007-08-10,1.37603,1.3924,1.3598
2007-08-09,1.37757,0.0,0.0
2007-08-08,1.37964,1.3958,1.3637
2007-08-07,1.37964,0.0,0.0
2007-08-06,1.37372,1.3906,1.357
2007-08-03,1.36688,0.0,0.0
2007-08-02,1.36801,1.3848,1.3514
2007-08-01,1.36864,1.3852,1.3523
2007-07-31,1.36476,1.3806,1.3491
2007-07-30,1.36664,1.3832,1.3503
2007-07-27,1.37411,1.3895,1.3589
2007-07-26,1.37892,1.3961,1.3619
2007-07-25,1.38234,0.0,0.0
2007-07-24,1.38252,0.0,0.0
2007-07-23,1.38195,0.0,0.0
2007-07-20,1.38044,1.3969,1.3641
2007-07-19,1.37914,1.3953,1.3632
2007-07-18,1.37815,1.3942,1.3623
2007-07-17,1.37778,0.0,0.0
2007-07-16,1.37778,0.0,0.0
2007-07-13,1.37619,0.0,0.0
2007-07-12,1.37161,1.3879,1.3555
2007-07-11,1.36429,1.3807,1.348
2007-07-10,1.36261,1.3781,1.3473
2007-07-09,1.36233,1.3783,1.3465
2007-07-06,1.36154,0.0,0.0
2007-07-05,1.36156,1.3772,1.3461
2007-07-04,1.35977,0.0,0.0
2007-07-03,1.35596,1.3709,1.3412
2007-07-02,1.35129,1.3681,1.3347
2007-06-29,1.34534,0.0,0.0
2007-06-28,1.34492,0.0,0.0
2007-06-27,1.34642,0.0,0.0
2007-06-26,1.34642,0.0,0.0
2007-06-25,1.34402,0.0,0.0
2007-06-22,1.34053,1.357,1.3243
2007-06-21,1.34217,0.0,0.0
2007-06-20,1.34102,1.3566,1.3256
2007-06-19,1.33972,1.3551,1.3245
2007-06-18,1.33567,0.0,0.0
2007-06-15,1.33032,1.3456,1.3152
2007-06-14,1.33142,0.0,0.0
2007-06-13,1.33476,1.3496,1.3201
2007-06-12,1.33597,1.3515,1.3206
2007-06-11,1.34131,1.3569,1.3259
2007-06-08,1.34955,0.0,0.0
2007-06-07,1.35132,1.368,1.3348
2007-06-06,1.34917,1.3657,1.3329
2007-06-05,1.3458,1.3619,1.3299
2007-06-04,1.34478,1.3615,1.3283
2007-06-01,1.34405,0.0,0.0
2007-05-31,1.34474,0.0,0.0
2007-05-30,1.34588,1.362,1.3299
2007-05-29,1.34487,1.3614,1.3285
2007-05-28,1.34428,1.3607,1.328
2007-05-25,1.34507,1.3611,1.3292
2007-05-24,1.34717,0.0,0.0
2007-05-23,1.34717,0.0,0.0
2007-05-22,1.34979,0.0,0.0
2007-05-21,1.3511,0.0,0.0
2007-05-18,1.35367,1.3699,1.3376
2007-05-17,1.35694,1.3732,1.3409
2007-05-16,1.35509,0.0,0.0
2007-05-15,1.35367,1.3704,1.3371
2007-05-14,1.35246,1.3687,1.3364
2007-05-11,1.35312,1.3681,1.3383
2007-05-10,1.35557,1.3724,1.339
2007-05-09,1.3589,1.3754,1.3425
2007-05-08,1.36015,1.3762,1.3443
2007-05-07,1.35912,0.0,0.0
2007-05-04,1.36085,0.0,0.0
2007-05-03,1.36085,0.0,0.0
2007-05-02,1.36357,0.0,0.0
2007-05-01,1.36398,1.3797,1.3485
2007-04-30,1.36433,1.3808,1.3481
2007-04-27,1.36319,1.379,1.3476
2007-04-26,1.36206,1.3778,1.3465
2007-04-25,1.35826,1.3748,1.3419
2007-04-24,1.35837,1.3738,1.3432
2007-04-23,1.35931,0.0,0.0
2007-04-20,1.3593,0.0,0.0
2007-04-19,1.35717,1.3735,1.3411
2007-04-18,1.35501,1.3716,1.3387
2007-04-17,1.35437,0.0,0.0
2007-04-16,1.35015,0.0,0.0
2007-04-13,1.34471,0.0,0.0
2007-04-12,1.34193,0.0,0.0
2007-04-11,1.33919,0.0,0.0
2007-04-10,1.33709,0.0,0.0
2007-04-09,1.33822,1.3536,1.3231
2007-04-06,1.33713,0.0,0.0
2007-04-05,1.33533,0.0,0.0
2007-04-04,1.33616,1.3525,1.32
2007-04-03,1.33588,1.3519,1.32
2007-04-02,1.33441,0.0,0.0
2007-03-30,1.33341,1.3485,1.3185
2007-03-29,1.33429,0.0,0.0
2007-03-28,1.33182,0.0,0.0
2007-03-27,1.32859,1.3451,1.3123
2007-03-26,1.33141,1.3478,1.3152
2007-03-23,1.33473,0.0,0.0
2007-03-22,1.33083,1.3469,1.3149
2007-03-21,1.33001,1.3463,1.3139
2007-03-20,1.33094,0.0,0.0
2007-03-19,1.32844,1.3445,1.3125
2007-03-16,1.32156,0.0,0.0
